,category,scientific_name,common_names,conservation_status,park_name,observations
14101,Vascular Plant,Sagittaria cuneata,"Arumleaf Arrowhead, Arum-Leaf Arrowhead, Nothern Arrowhead, Wapato",Not in Danger,Yosemite National Park,166
14102,Vascular Plant,Sagittaria cuneata,"Arumleaf Arrowhead, Arum-Leaf Arrowhead, Nothern Arrowhead, Wapato",Not in Danger,Bryce National Park,113
14103,Vascular Plant,Sagittaria cuneata,"Arumleaf Arrowhead, Arum-Leaf Arrowhead, Nothern Arrowhead, Wapato",Not in Danger,Great Smoky Mountains National Park,114
14104,Vascular Plant,Lemna gibba,Swollen Duckweed,Not in Danger,Bryce National Park,101
14105,Vascular Plant,Lemna gibba,Swollen Duckweed,Not in Danger,Bryce National Park,77
14106,Vascular Plant,Lemna gibba,Swollen Duckweed,Not in Danger,Yosemite National Park,160
14107,Vascular Plant,Lemna gibba,Swollen Duckweed,Not in Danger,Great Smoky Mountains National Park,109
14108,Vascular Plant,Lemna gibba,Swollen Duckweed,Not in Danger,Yosemite National Park,189
14109,Vascular Plant,Lemna gibba,Swollen Duckweed,Not in Danger,Yellowstone National Park,256
14110,Vascular Plant,Lemna gibba,Swollen Duckweed,Not in Danger,Yellowstone National Park,220
14111,Vascular Plant,Lemna gibba,Swollen Duckweed,Not in Danger,Great Smoky Mountains National Park,92
14112,Vascular Plant,Lemna trisulca,"Ivy-Leaf Duckweed, Star Duckweed",Not in Danger,Great Smoky Mountains National Park,55
14113,Vascular Plant,Lemna trisulca,"Ivy-Leaf Duckweed, Star Duckweed",Not in Danger,Yellowstone National Park,274
14114,Vascular Plant,Lemna trisulca,"Ivy-Leaf Duckweed, Star Duckweed",Not in Danger,Bryce National Park,94
14115,Vascular Plant,Lemna trisulca,"Ivy-Leaf Duckweed, Star Duckweed",Not in Danger,Yosemite National Park,96
14116,Vascular Plant,Lemna turionifera,Turion Duckweed,Not in Danger,Yellowstone National Park,222
14117,Vascular Plant,Lemna turionifera,Turion Duckweed,Not in Danger,Bryce National Park,116
14118,Vascular Plant,Lemna turionifera,Turion Duckweed,Not in Danger,Great Smoky Mountains National Park,53
14119,Vascular Plant,Lemna turionifera,Turion Duckweed,Not in Danger,Yosemite National Park,193
14120,Vascular Plant,Lysichiton americanus,American Skunkcabbage,Not in Danger,Yosemite National Park,130
14121,Vascular Plant,Lysichiton americanus,American Skunkcabbage,Not in Danger,Yellowstone National Park,282
14122,Vascular Plant,Lysichiton americanus,American Skunkcabbage,Not in Danger,Great Smoky Mountains National Park,62
14123,Vascular Plant,Lysichiton americanus,American Skunkcabbage,Not in Danger,Bryce National Park,86
14124,Vascular Plant,Elodea canadensis,"Broad Waterweed, Canada Waterweed, Canadian Waterweed",Not in Danger,Bryce National Park,93
14125,Vascular Plant,Elodea canadensis,"Broad Waterweed, Canada Waterweed, Canadian Waterweed",Not in Danger,Yosemite National Park,182
14126,Vascular Plant,Elodea canadensis,"Broad Waterweed, Canada Waterweed, Canadian Waterweed",Not in Danger,Yellowstone National Park,222
14127,Vascular Plant,Elodea canadensis,"Broad Waterweed, Canada Waterweed, Canadian Waterweed",Not in Danger,Great Smoky Mountains National Park,102
14128,Vascular Plant,Najas flexilis,"Nodding Waternymph, Slender Naiad, Wavy Waternymph",Species of Concern,Great Smoky Mountains National Park,83
14129,Vascular Plant,Najas flexilis,"Nodding Waternymph, Slender Naiad, Wavy Waternymph",Species of Concern,Yellowstone National Park,195
14130,Vascular Plant,Najas flexilis,"Nodding Waternymph, Slender Naiad, Wavy Waternymph",Species of Concern,Bryce National Park,109
14131,Vascular Plant,Najas flexilis,"Nodding Waternymph, Slender Naiad, Wavy Waternymph",Species of Concern,Yosemite National Park,127
14132,Vascular Plant,Triglochin palustre,Slender Arrow-Grass,Not in Danger,Bryce National Park,109
14133,Vascular Plant,Triglochin palustre,Slender Arrow-Grass,Not in Danger,Yellowstone National Park,262
14134,Vascular Plant,Triglochin palustre,Slender Arrow-Grass,Not in Danger,Great Smoky Mountains National Park,88
14135,Vascular Plant,Triglochin palustre,Slender Arrow-Grass,Not in Danger,Yosemite National Park,160
14136,Vascular Plant,Potamogeton alpinus,Alpine Pondweed,Not in Danger,Yosemite National Park,164
14137,Vascular Plant,Potamogeton alpinus,Alpine Pondweed,Not in Danger,Great Smoky Mountains National Park,50
14138,Vascular Plant,Potamogeton alpinus,Alpine Pondweed,Not in Danger,Bryce National Park,118
14139,Vascular Plant,Potamogeton alpinus,Alpine Pondweed,Not in Danger,Yellowstone National Park,255
14140,Vascular Plant,Potamogeton foliosus ssp. fibrillosus,Leafy Pondweed,Not in Danger,Great Smoky Mountains National Park,72
14141,Vascular Plant,Potamogeton foliosus ssp. fibrillosus,Leafy Pondweed,Not in Danger,Yosemite National Park,131
14142,Vascular Plant,Potamogeton foliosus ssp. fibrillosus,Leafy Pondweed,Not in Danger,Yellowstone National Park,240
14143,Vascular Plant,Potamogeton foliosus ssp. fibrillosus,Leafy Pondweed,Not in Danger,Bryce National Park,102
14144,Vascular Plant,Potamogeton foliosus ssp. foliosus,Leafy Pondweed,Not in Danger,Great Smoky Mountains National Park,106
14145,Vascular Plant,Potamogeton foliosus ssp. foliosus,Leafy Pondweed,Not in Danger,Yellowstone National Park,235
14146,Vascular Plant,Potamogeton foliosus ssp. foliosus,Leafy Pondweed,Not in Danger,Bryce National Park,95
14147,Vascular Plant,Potamogeton foliosus ssp. foliosus,Leafy Pondweed,Not in Danger,Yosemite National Park,110
14148,Vascular Plant,Potamogeton friesii,"Flat-Stalk Pondweed, Fries' Pondweed",Not in Danger,Yosemite National Park,138
14149,Vascular Plant,Potamogeton friesii,"Flat-Stalk Pondweed, Fries' Pondweed",Not in Danger,Bryce National Park,109
14150,Vascular Plant,Potamogeton friesii,"Flat-Stalk Pondweed, Fries' Pondweed",Not in Danger,Great Smoky Mountains National Park,67
14151,Vascular Plant,Potamogeton friesii,"Flat-Stalk Pondweed, Fries' Pondweed",Not in Danger,Yellowstone National Park,262
14152,Vascular Plant,Potamogeton gramineus,"Grassy Pondweed, Variableleaf Pondweed",Not in Danger,Great Smoky Mountains National Park,49
14153,Vascular Plant,Potamogeton gramineus,"Grassy Pondweed, Variableleaf Pondweed",Not in Danger,Yosemite National Park,149
14154,Vascular Plant,Potamogeton gramineus,"Grassy Pondweed, Variableleaf Pondweed",Not in Danger,Yellowstone National Park,214
14155,Vascular Plant,Potamogeton gramineus,"Grassy Pondweed, Variableleaf Pondweed",Not in Danger,Bryce National Park,128
14156,Vascular Plant,Potamogeton natans,"Broadleaf Pondweed, Floating Pondweed, Floatingleaf Pondweed",Not in Danger,Yosemite National Park,137
14157,Vascular Plant,Potamogeton natans,"Broadleaf Pondweed, Floating Pondweed, Floatingleaf Pondweed",Not in Danger,Yellowstone National Park,238
14158,Vascular Plant,Potamogeton natans,"Broadleaf Pondweed, Floating Pondweed, Floatingleaf Pondweed",Not in Danger,Bryce National Park,112
14159,Vascular Plant,Potamogeton natans,"Broadleaf Pondweed, Floating Pondweed, Floatingleaf Pondweed",Not in Danger,Great Smoky Mountains National Park,94
14160,Vascular Plant,Potamogeton obtusifolius,Bluntleaf Pondweed,Not in Danger,Yellowstone National Park,265
14161,Vascular Plant,Potamogeton obtusifolius,Bluntleaf Pondweed,Not in Danger,Great Smoky Mountains National Park,102
14162,Vascular Plant,Potamogeton obtusifolius,Bluntleaf Pondweed,Not in Danger,Yosemite National Park,182
14163,Vascular Plant,Potamogeton obtusifolius,Bluntleaf Pondweed,Not in Danger,Bryce National Park,99
14164,Vascular Plant,Potamogeton praelongus,"Whitestem Pondweed, White-Stem Pondweed",Not in Danger,Yellowstone National Park,251
14165,Vascular Plant,Potamogeton praelongus,"Whitestem Pondweed, White-Stem Pondweed",Not in Danger,Bryce National Park,122
14166,Vascular Plant,Potamogeton praelongus,"Whitestem Pondweed, White-Stem Pondweed",Not in Danger,Yosemite National Park,195
14167,Vascular Plant,Potamogeton praelongus,"Whitestem Pondweed, White-Stem Pondweed",Not in Danger,Great Smoky Mountains National Park,96
14168,Vascular Plant,Potamogeton pusillus,"Baby Pondweed, Small Pondweed",Not in Danger,Great Smoky Mountains National Park,53
14169,Vascular Plant,Potamogeton pusillus,"Baby Pondweed, Small Pondweed",Not in Danger,Yosemite National Park,132
14170,Vascular Plant,Potamogeton pusillus,"Baby Pondweed, Small Pondweed",Not in Danger,Bryce National Park,103
14171,Vascular Plant,Potamogeton pusillus,"Baby Pondweed, Small Pondweed",Not in Danger,Yellowstone National Park,239
14172,Vascular Plant,Potamogeton pusillus ssp. pusillus,Small Pondweed,Not in Danger,Yellowstone National Park,296
14173,Vascular Plant,Potamogeton pusillus ssp. pusillus,Small Pondweed,Not in Danger,Bryce National Park,136
14174,Vascular Plant,Potamogeton pusillus ssp. pusillus,Small Pondweed,Not in Danger,Yosemite National Park,106
14175,Vascular Plant,Potamogeton pusillus ssp. pusillus,Small Pondweed,Not in Danger,Great Smoky Mountains National Park,96
14176,Vascular Plant,Potamogeton pusillus ssp. tenuissimus,Small Pondweed,Not in Danger,Great Smoky Mountains National Park,46
14177,Vascular Plant,Potamogeton pusillus ssp. tenuissimus,Small Pondweed,Not in Danger,Bryce National Park,99
14178,Vascular Plant,Potamogeton pusillus ssp. tenuissimus,Small Pondweed,Not in Danger,Yellowstone National Park,234
14179,Vascular Plant,Potamogeton pusillus ssp. tenuissimus,Small Pondweed,Not in Danger,Yosemite National Park,117
14180,Vascular Plant,Potamogeton robbinsii,"Robbins Pondweed, Robbins' Pondweed",Not in Danger,Bryce National Park,77
14181,Vascular Plant,Potamogeton robbinsii,"Robbins Pondweed, Robbins' Pondweed",Not in Danger,Yosemite National Park,139
14182,Vascular Plant,Potamogeton robbinsii,"Robbins Pondweed, Robbins' Pondweed",Not in Danger,Great Smoky Mountains National Park,75
14183,Vascular Plant,Potamogeton robbinsii,"Robbins Pondweed, Robbins' Pondweed",Not in Danger,Yellowstone National Park,263
14184,Vascular Plant,Potamogeton strictifolius,"Narrowleaf Pondweed, Straight-Leaf Pondweed",Not in Danger,Great Smoky Mountains National Park,58
14185,Vascular Plant,Potamogeton strictifolius,"Narrowleaf Pondweed, Straight-Leaf Pondweed",Not in Danger,Yosemite National Park,179
14186,Vascular Plant,Potamogeton strictifolius,"Narrowleaf Pondweed, Straight-Leaf Pondweed",Not in Danger,Bryce National Park,95
14187,Vascular Plant,Potamogeton strictifolius,"Narrowleaf Pondweed, Straight-Leaf Pondweed",Not in Danger,Yellowstone National Park,263
14188,Vascular Plant,Potamogeton zosteriformis,Flat-Stemmed Pondweed,Not in Danger,Bryce National Park,117
14189,Vascular Plant,Potamogeton zosteriformis,Flat-Stemmed Pondweed,Not in Danger,Yellowstone National Park,246
14190,Vascular Plant,Potamogeton zosteriformis,Flat-Stemmed Pondweed,Not in Danger,Yosemite National Park,119
14191,Vascular Plant,Potamogeton zosteriformis,Flat-Stemmed Pondweed,Not in Danger,Great Smoky Mountains National Park,62
14192,Vascular Plant,Stuckenia filiformis ssp. alpinus,"Fineleaf Pondweed, Northern Slender Pondweed",Not in Danger,Bryce National Park,98
14193,Vascular Plant,Stuckenia filiformis ssp. alpinus,"Fineleaf Pondweed, Northern Slender Pondweed",Not in Danger,Yosemite National Park,134
14194,Vascular Plant,Stuckenia filiformis ssp. alpinus,"Fineleaf Pondweed, Northern Slender Pondweed",Not in Danger,Great Smoky Mountains National Park,86
14195,Vascular Plant,Stuckenia filiformis ssp. alpinus,"Fineleaf Pondweed, Northern Slender Pondweed",Not in Danger,Yellowstone National Park,230
14196,Vascular Plant,Stuckenia filiformis ssp. occidentalis,"Slender Pondweed, Western Fineleaf Pondweed",Not in Danger,Great Smoky Mountains National Park,73
14197,Vascular Plant,Stuckenia filiformis ssp. occidentalis,"Slender Pondweed, Western Fineleaf Pondweed",Not in Danger,Bryce National Park,104
14198,Vascular Plant,Stuckenia filiformis ssp. occidentalis,"Slender Pondweed, Western Fineleaf Pondweed",Not in Danger,Yellowstone National Park,254
14199,Vascular Plant,Stuckenia filiformis ssp. occidentalis,"Slender Pondweed, Western Fineleaf Pondweed",Not in Danger,Yosemite National Park,153
14200,Vascular Plant,Stuckenia vaginata,Sheathed Pondweed,Not in Danger,Yosemite National Park,144
14201,Vascular Plant,Stuckenia vaginata,Sheathed Pondweed,Not in Danger,Bryce National Park,104
14202,Vascular Plant,Stuckenia vaginata,Sheathed Pondweed,Not in Danger,Great Smoky Mountains National Park,44
14203,Vascular Plant,Stuckenia vaginata,Sheathed Pondweed,Not in Danger,Yellowstone National Park,298
14204,Vascular Plant,Zannichellia palustris,"Horned Pondweed, Horned Poolmat, Horned-Pondweed",Not in Danger,Yellowstone National Park,247
14205,Vascular Plant,Zannichellia palustris,"Horned Pondweed, Horned Poolmat, Horned-Pondweed",Not in Danger,Yosemite National Park,150
14206,Vascular Plant,Zannichellia palustris,"Horned Pondweed, Horned Poolmat, Horned-Pondweed",Not in Danger,Bryce National Park,80
14207,Vascular Plant,Zannichellia palustris,"Horned Pondweed, Horned Poolmat, Horned-Pondweed",Not in Danger,Great Smoky Mountains National Park,80
14208,Vascular Plant,Ruppia cirrhosa,Spiral Ditchgrass,Not in Danger,Great Smoky Mountains National Park,64
14209,Vascular Plant,Ruppia cirrhosa,Spiral Ditchgrass,Not in Danger,Yellowstone National Park,242
14210,Vascular Plant,Ruppia cirrhosa,Spiral Ditchgrass,Not in Danger,Bryce National Park,98
14211,Vascular Plant,Ruppia cirrhosa,Spiral Ditchgrass,Not in Danger,Yosemite National Park,153
14212,Vascular Plant,Scheuchzeria palustris,Rannoch-Rush,Not in Danger,Yosemite National Park,109
14213,Vascular Plant,Scheuchzeria palustris,Rannoch-Rush,Not in Danger,Great Smoky Mountains National Park,46
14214,Vascular Plant,Scheuchzeria palustris,Rannoch-Rush,Not in Danger,Yellowstone National Park,269
14215,Vascular Plant,Scheuchzeria palustris,Rannoch-Rush,Not in Danger,Bryce National Park,115
14216,Vascular Plant,Angelica arguta,"Angelica, Lyall's Angelica, Sharptooth Angelica",Not in Danger,Bryce National Park,120
14217,Vascular Plant,Angelica arguta,"Angelica, Lyall's Angelica, Sharptooth Angelica",Not in Danger,Yosemite National Park,120
14218,Vascular Plant,Angelica arguta,"Angelica, Lyall's Angelica, Sharptooth Angelica",Not in Danger,Great Smoky Mountains National Park,50
14219,Vascular Plant,Angelica arguta,"Angelica, Lyall's Angelica, Sharptooth Angelica",Not in Danger,Yellowstone National Park,253
14220,Vascular Plant,Angelica pinnata,"Smallleaf Angelica, Small-Leaf Angelica",Not in Danger,Yellowstone National Park,248
14221,Vascular Plant,Angelica pinnata,"Smallleaf Angelica, Small-Leaf Angelica",Not in Danger,Yosemite National Park,147
14222,Vascular Plant,Angelica pinnata,"Smallleaf Angelica, Small-Leaf Angelica",Not in Danger,Bryce National Park,109
14223,Vascular Plant,Angelica pinnata,"Smallleaf Angelica, Small-Leaf Angelica",Not in Danger,Great Smoky Mountains National Park,53
14224,Vascular Plant,Angelica roseana,Rose Angelica,Not in Danger,Yellowstone National Park,215
14225,Vascular Plant,Angelica roseana,Rose Angelica,Not in Danger,Great Smoky Mountains National Park,57
14226,Vascular Plant,Angelica roseana,Rose Angelica,Not in Danger,Bryce National Park,109
14227,Vascular Plant,Angelica roseana,Rose Angelica,Not in Danger,Yosemite National Park,161
14228,Vascular Plant,Bupleurum americanum,American Thorow Wax,Not in Danger,Yellowstone National Park,230
14229,Vascular Plant,Bupleurum americanum,American Thorow Wax,Not in Danger,Yosemite National Park,134
14230,Vascular Plant,Bupleurum americanum,American Thorow Wax,Not in Danger,Great Smoky Mountains National Park,83
14231,Vascular Plant,Bupleurum americanum,American Thorow Wax,Not in Danger,Bryce National Park,115
14232,Vascular Plant,Cicuta maculata var. angustifolia,"Common Water Hemlock, Poison Parsnip, Spotted Cowbane, Spotted Parsley, Spotted Water Hemlock, Spotted Water-Hemlock, Water Hemlock",Not in Danger,Bryce National Park,124
14233,Vascular Plant,Cicuta maculata var. angustifolia,"Common Water Hemlock, Poison Parsnip, Spotted Cowbane, Spotted Parsley, Spotted Water Hemlock, Spotted Water-Hemlock, Water Hemlock",Not in Danger,Yosemite National Park,127
14234,Vascular Plant,Cicuta maculata var. angustifolia,"Common Water Hemlock, Poison Parsnip, Spotted Cowbane, Spotted Parsley, Spotted Water Hemlock, Spotted Water-Hemlock, Water Hemlock",Not in Danger,Yellowstone National Park,260
14235,Vascular Plant,Cicuta maculata var. angustifolia,"Common Water Hemlock, Poison Parsnip, Spotted Cowbane, Spotted Parsley, Spotted Water Hemlock, Spotted Water-Hemlock, Water Hemlock",Not in Danger,Great Smoky Mountains National Park,72
14236,Vascular Plant,Cymopterus nivalis,Snowline Springparsley,Not in Danger,Yellowstone National Park,241
14237,Vascular Plant,Cymopterus nivalis,Snowline Springparsley,Not in Danger,Bryce National Park,86
14238,Vascular Plant,Cymopterus nivalis,Snowline Springparsley,Not in Danger,Yosemite National Park,153
14239,Vascular Plant,Cymopterus nivalis,Snowline Springparsley,Not in Danger,Great Smoky Mountains National Park,89
14240,Vascular Plant,Ligusticum canbyi,"Canby's Licorice-Root, Canby's Lovage",Not in Danger,Great Smoky Mountains National Park,90
14241,Vascular Plant,Ligusticum canbyi,"Canby's Licorice-Root, Canby's Lovage",Not in Danger,Yosemite National Park,164
14242,Vascular Plant,Ligusticum canbyi,"Canby's Licorice-Root, Canby's Lovage",Not in Danger,Bryce National Park,56
14243,Vascular Plant,Ligusticum canbyi,"Canby's Licorice-Root, Canby's Lovage",Not in Danger,Yellowstone National Park,249
14244,Vascular Plant,Ligusticum filicinum,"Fernleaf Licoriceroot, Fernleaf Licorice-Root",Not in Danger,Bryce National Park,51
